(1.4426014423370361, -0.9370677471160889, 0.0)
(1.3702269792556763, -0.9384958148002625, 0.0)
(1.3702269792556763, -0.9384958148002625, 0.0)
(1.368480920791626, -0.9385322332382202, 0.0)
(1.3668360710144043, -0.9385668039321899, 0.0)
(1.3645585775375366, -0.938615620136261, 0.0)
(1.359624147415161, -0.9387230873107909, 0.0)
(1.359624147415161, -0.9387230873107909, 0.0)
(1.3579540252685545, -0.9387593269348143, 0.0)
(1.3547656536102293, -0.9388287067413329, 0.0)
(1.3530449867248533, -0.93886661529541, 0.0)
(1.3499578237533567, -0.9389356970787047, 0.0)
(1.3482624292373655, -0.9389739632606505, 0.0)
(1.3462634086608884, -0.9390192627906798, 0.0)
(1.3462634086608884, -0.9390192627906798, 0.0)
(1.3445174694061277, -0.9390588998794555, 0.0)
(1.341000199317932, -0.9391400814056395, 0.0)
(1.339330196380615, -0.9391794800758361, 0.0)
(1.3370528221130369, -0.9392337203025817, 0.0)
(1.3353575468063352, -0.9392741918563842, 0.0)
(1.332422375679016, -0.9393449425697326, 0.0)
(1.332422375679016, -0.9393449425697326, 0.0)
(1.3307271003723142, -0.939386487007141, 0.0)
(1.3273111581802366, -0.9394715428352355, 0.0)
(1.3228832483291624, -0.9395842552185057, 0.0)
(1.3228832483291624, -0.9395842552185057, 0.0)
(1.3209855556488035, -0.939633011817932, 0.0)
(1.3162287473678587, -0.9397558569908141, 0.0)
(1.3162287473678587, -0.9397558569908141, 0.0)
(1.3142045736312864, -0.9398087859153746, 0.0)
(1.310991287231445, -0.9398939609527587, 0.0)
(1.3089925050735471, -0.939947485923767, 0.0)
(1.306285262107849, -0.9400200843811034, 0.0)
(1.3043117523193357, -0.9400733113288878, 0.0)
(1.2996057271957395, -0.9402024745941161, 0.0)
(1.2975310087203977, -0.9402607083320617, 0.0)
(1.2975310087203977, -0.9402607083320617, 0.0)
(1.2931541204452512, -0.9403846263885497, 0.0)
(1.2911047935485838, -0.9404425621032714, 0.0)
(1.2881445884704588, -0.9405265450477599, 0.0)
(1.2860952615737913, -0.940585434436798, 0.0)
(1.2834893465042112, -0.9406612515449523, 0.0)
(1.2814400196075437, -0.9407209157943724, 0.0)
(1.278277516365051, -0.9408128261566161, 0.0)
(1.2762029170989988, -0.9408732056617736, 0.0)
(1.2762029170989988, -0.9408732056617736, 0.0)
(1.272837996482849, -0.9409720301628112, 0.0)
(1.2683852910995481, -0.9411044120788573, 0.0)
(1.2683852910995481, -0.9411044120788573, 0.0)
(1.2663612365722654, -0.9411632418632506, 0.0)
(1.2636539936065672, -0.9412380456924437, 0.0)
(1.2616045475006101, -0.9412914514541625, 0.0)
(1.2595297098159788, -0.9413415789604186, 0.0)
(1.2595297098159788, -0.9413415789604186, 0.0)
(1.2595297098159788, -0.9413415789604186, 0.0)
(1.2501406669616697, -0.9414910078048705, 0.0)
(1.2480652332305906, -0.9415061473846434, 0.0)
(1.2460150718688963, -0.9415146708488463, 0.0)
(1.2432562112808225, -0.9415155053138732, 0.0)
(1.2411553859710691, -0.941507339477539, 0.0)
(1.239130616188049, -0.9414904117584227, 0.0)
(1.2364985942840574, -0.9414519667625426, 0.0)
(1.234474182128906, -0.9414079189300536, 0.0)
(1.2299206256866453, -0.9412612318992614, 0.0)
(1.2278469800949094, -0.9411728382110595, 0.0)
(1.2247883081436155, -0.9410177469253539, 0.0)
(1.2226911783218382, -0.9408947825431823, 0.0)
(1.2226911783218382, -0.9408947825431823, 0.0)
(1.2182219028472898, -0.9405866861343383, 0.0)
(1.2161781787872312, -0.9404248595237731, 0.0)
(1.2131021022796629, -0.9401553869247435, 0.0)
(1.2131021022796629, -0.9401553869247435, 0.0)
(1.2111873626708982, -0.9399713873863219, 0.0)
(1.2091983556747434, -0.939766764640808, 0.0)
(1.204621076583862, -0.9392482638359069, 0.0)
(1.2026115655899046, -0.938999831676483, 0.0)
(1.1996253728866575, -0.9386064410209655, 0.0)
(1.1975950002670286, -0.9383224248886107, 0.0)
(1.195190906524658, -0.9379695057868956, 0.0)
(1.1931395530700681, -0.9376540780067443, 0.0)
(1.1911152601242063, -0.937329351902008, 0.0)
(1.1886440515518186, -0.9369145035743712, 0.0)
(1.1867991685867307, -0.9365909695625304, 0.0)
(1.1842100620269773, -0.9361161589622496, 0.0)
(1.1822710037231443, -0.9357453584671019, 0.0)
(1.179118752479553, -0.9351162314414977, 0.0)
(1.177111506462097, -0.9346986413002013, 0.0)
