(4.855361461639404, -3.3759443759918213, 0.0)
(4.846794605255127, -3.40663743019104, 0.0)
(4.846523284912109, -3.4076128005981445, 0.0)
(4.846523284912109, -3.4076128005981445, 0.0)
(4.846251964569092, -3.408588171005249, 0.0)
(4.845594882965088, -3.4109537601470947, 0.0)
(4.845594882965088, -3.4109537601470947, 0.0)
(4.8449788093566895, -3.413173198699951, 0.0)
(4.84470796585083, -3.4141488075256348, 0.0)
(4.844274997711182, -3.4157097339630127, 0.0)
(4.84400463104248, -3.416685342788696, 0.0)
(4.843645572662353, -3.4179778099060054, 0.0)
(4.843645572662353, -3.4179778099060054, 0.0)
(4.843115329742431, -3.4198796749114986, 0.0)
(4.842847824096679, -3.4208300113677974, 0.0)
(4.842556953430175, -3.421852588653564, 0.0)
(4.842169761657714, -3.4231896400451656, 0.0)
(4.841876029968261, -3.4241847991943355, 0.0)
(4.841429710388183, -3.425662755966186, 0.0)
(4.841160297393798, -3.426533222198486, 0.0)
(4.840621471405028, -3.428220987319946, 0.0)
(4.8403048515319815, -3.4291827678680415, 0.0)
(4.8403048515319815, -3.4291827678680415, 0.0)
(4.8393774032592765, -3.431888341903686, 0.0)
(4.8393774032592765, -3.431888341903686, 0.0)
(4.839028358459472, -3.4328656196594234, 0.0)
(4.838363647460937, -3.4346709251403804, 0.0)
(4.83800458908081, -3.4356176853179927, 0.0)
(4.837155818939208, -3.4377861022949214, 0.0)
(4.836690425872802, -3.438935756683349, 0.0)
(4.836313247680663, -3.4398479461669917, 0.0)
(4.836313247680663, -3.4398479461669917, 0.0)
(4.8353915214538565, -3.4420137405395503, 0.0)
(4.834984779357909, -3.4429409503936763, 0.0)
(4.834561824798583, -3.443888425827026, 0.0)
(4.8340158462524405, -3.445086002349853, 0.0)
(4.833589076995849, -3.446003913879394, 0.0)
(4.833145141601562, -3.4469418525695796, 0.0)
(4.832606315612792, -3.4480588436126705, 0.0)
(4.832148551940917, -3.448990106582641, 0.0)
(4.831684112548827, -3.4499182701110835, 0.0)
(4.8310861587524405, -3.451090812683105, 0.0)
(4.829956531524657, -3.4532420635223384, 0.0)
(4.8294639587402335, -3.4541554450988765, 0.0)
(4.8294639587402335, -3.4541554450988765, 0.0)
(4.82836103439331, -3.4561486244201656, 0.0)
(4.82836103439331, -3.4561486244201656, 0.0)
(4.827152252197265, -3.4582562446594234, 0.0)
(4.82663869857788, -3.459128856658935, 0.0)
(4.826106548309325, -3.4600195884704585, 0.0)
(4.825489044189452, -3.4610362052917476, 0.0)
(4.825489044189452, -3.4610362052917476, 0.0)
(4.8249568939208975, -3.4618976116180415, 0.0)
(4.823808193206786, -3.4637165069580074, 0.0)
(4.823258876800536, -3.4645671844482417, 0.0)
(4.822438240051269, -3.46581482887268, 0.0)
(4.821860790252685, -3.4666769504547115, 0.0)
(4.820558547973632, -3.468576908111572, 0.0)
(4.820558547973632, -3.468576908111572, 0.0)
(4.819948196411132, -3.4694473743438716, 0.0)
(4.81860589981079, -3.471319198608398, 0.0)
