(1.71914803981781, -2.431401014328003, 0.0)
(1.9011132717132568, -2.4777681827545166, 0.0)
(1.9075853824615479, -2.4794299602508545, 0.0)
(1.9271198511123657, -2.4844634532928467, 0.0)
(1.9271198511123657, -2.4844634532928467, 0.0)
(1.9271198511123657, -2.4844634532928467, 0.0)
(1.9447952508926392, -2.4890029430389404, 0.0)
(1.9573239088058472, -2.4922146797180176, 0.0)
(1.9638711214065552, -2.493889093399048, 0.0)
(1.9638711214065552, -2.493889093399048, 0.0)
(1.9829246997833252, -2.498760461807251, 0.0)
(1.9829246997833252, -2.498760461807251, 0.0)
(1.9945738315582275, -2.5017337799072266, 0.0)
(2.0103962421417236, -2.5057549476623535, 0.0)
(2.0103962421417236, -2.5057549476623535, 0.0)
(2.0103962421417236, -2.505754947662353, 0.0)
(2.026026487350464, -2.509710550308227, 0.0)
(2.0325052738189697, -2.511346101760864, 0.0)
(2.0445313453674316, -2.514377355575561, 0.0)
(2.051109790802002, -2.5160315036773677, 0.0)
(2.0595550537109375, -2.518149375915527, 0.0)
(2.0661110877990723, -2.5197887420654292, 0.0)
(2.080796241760254, -2.5234537124633785, 0.0)
(2.080796241760254, -2.5234537124633785, 0.0)
(2.087475538253784, -2.525121927261352, 0.0)
(2.097543716430664, -2.527636289596557, 0.0)
(2.1041009426116943, -2.5292708873748775, 0.0)
(2.1124534606933594, -2.531342983245849, 0.0)
(2.1189417839050293, -2.5329406261444087, 0.0)
(2.128852128982544, -2.5353555679321285, 0.0)
(2.135422468185425, -2.5369372367858882, 0.0)
(2.141899347305298, -2.538474082946777, 0.0)
(2.1510210037231445, -2.540594577789306, 0.0)
(2.157684564590454, -2.542110681533813, 0.0)
(2.168975830078125, -2.5446212291717525, 0.0)
(2.168975830078125, -2.5446212291717525, 0.0)
(2.1865713596343994, -2.54839539527893, 0.0)
(2.193311929702759, -2.549795866012573, 0.0)
(2.193311929702759, -2.549795866012573, 0.0)
(2.207902669906616, -2.55272889137268, 0.0)
(2.2145371437072754, -2.554015159606933, 0.0)
(2.224336862564087, -2.5558631420135494, 0.0)
(2.2312326431274414, -2.5571286678314205, 0.0)
(2.240351915359497, -2.5587584972381587, 0.0)
(2.2471094131469727, -2.559935092926025, 0.0)
(2.253896474838257, -2.5610888004302974, 0.0)
(2.2608630657196045, -2.5622434616088863, 0.0)
(2.26755952835083, -2.563324928283691, 0.0)
(2.279062509536743, -2.5651245117187496, 0.0)
(2.279062509536743, -2.5651245117187496, 0.0)
