(1.993333101272583, -2.876387596130371, 0.0)
(1.993538737297058, -2.8750364780426025, 0.0)
(1.9940260648727417, -2.871833562850952, 0.0)
(1.9942315816879272, -2.8704822063446045, 0.0)
(1.9942315816879272, -2.8704822063446045, 0.0)
(1.994741678237915, -2.86712908744812, 0.0)
(1.9949626922607422, -2.865677833557129, 0.0)
(1.9954017400741577, -2.862800359725952, 0.0)
(1.9954017400741577, -2.862800359725952, 0.0)
(1.9956578016281132, -2.86112403869629, 0.0)
(1.996173739433289, -2.857746362686158, 0.0)
(1.996173739433289, -2.857746362686158, 0.0)
(1.996781468391419, -2.8537681102752694, 0.0)
(1.9970339536666875, -2.852116823196412, 0.0)
(1.9970339536666875, -2.852116823196412, 0.0)
(1.9975780248641972, -2.8485641479492196, 0.0)
(1.9975780248641972, -2.8485641479492196, 0.0)
(1.9975780248641972, -2.8485641479492196, 0.0)
(1.9985167980194096, -2.8424344062805185, 0.0)
(1.9989995956420903, -2.8392820358276376, 0.0)
(1.9989995956420903, -2.8392820358276376, 0.0)
(1.9992601871490483, -2.837580680847169, 0.0)
(1.9997434616088872, -2.834428310394288, 0.0)
(2.0000350475311284, -2.832526922225953, 0.0)
(2.000552654266358, -2.8291494846344003, 0.0)
(2.000552654266358, -2.8291494846344003, 0.0)
(2.001419305801392, -2.8234951496124276, 0.0)
(2.001419305801392, -2.8234951496124276, 0.0)
(2.0017297267913823, -2.8214685916900644, 0.0)
(2.0024225711822514, -2.8169400691986093, 0.0)
(2.0027322769165044, -2.814913511276246, 0.0)
(2.003271341323853, -2.81138563156128, 0.0)
(2.003271341323853, -2.81138563156128, 0.0)
(2.0035848617553715, -2.8093340396881112, 0.0)
(2.004130840301514, -2.805756092071534, 0.0)
(2.004424333572388, -2.8038294315338144, 0.0)
(2.0049531459808354, -2.8003511428833017, 0.0)
(2.005283355712891, -2.7981741428375253, 0.0)
(2.0056245326995854, -2.795921802520753, 0.0)
(2.0061688423156743, -2.7923178672790536, 0.0)
(2.0065119266510014, -2.7900402545928964, 0.0)
(2.006858110427857, -2.7877376079559335, 0.0)
(2.0073013305664067, -2.7847840785980233, 0.0)
(2.007649660110474, -2.7824561595916757, 0.0)
(2.008206129074097, -2.7787261009216317, 0.0)
(2.008206129074097, -2.7787261009216317, 0.0)
(2.0085597038269047, -2.7763476371765146, 0.0)
(2.008924007415772, -2.7738940715789804, 0.0)
(2.009896039962769, -2.76733422279358, 0.0)
(2.010295391082764, -2.76463007926941, 0.0)
(2.011065483093262, -2.7593965530395517, 0.0)
(2.011065483093262, -2.7593965530395517, 0.0)
(2.0114769935607915, -2.756591796875001, 0.0)
(2.012429237365723, -2.750080108642579, 0.0)
(2.0128412246704106, -2.7472498416900644, 0.0)
(2.0128412246704106, -2.7472498416900644, 0.0)
(2.0138998031616215, -2.7399609088897714, 0.0)
(2.014349460601807, -2.7368547916412362, 0.0)
(2.014349460601807, -2.7368547916412362, 0.0)
(2.0152444839477544, -2.7306418418884286, 0.0)
(2.01571536064148, -2.7273597717285165, 0.0)
(2.0168080329895024, -2.7196922302246103, 0.0)
(2.0168080329895024, -2.7196922302246103, 0.0)
(2.017297744750977, -2.716233968734742, 0.0)
(2.018513441085816, -2.7076122760772714, 0.0)
(2.018513441085816, -2.7076122760772714, 0.0)
(2.019640922546387, -2.6995916366577157, 0.0)
(2.019640922546387, -2.6995916366577157, 0.0)
(2.020626306533814, -2.692573547363282, 0.0)
(2.021269321441651, -2.687986612319947, 0.0)
(2.021269321441651, -2.687986612319947, 0.0)
(2.022622108459473, -2.6783363819122323, 0.0)
(2.02314043045044, -2.674651861190797, 0.0)
(2.023658990859986, -2.6709675788879403, 0.0)
(2.0242991447448735, -2.666431188583375, 0.0)
(2.024821043014527, -2.6627473831176767, 0.0)
(2.024821043014527, -2.6627473831176767, 0.0)
(2.0260291099548344, -2.654252529144288, 0.0)
(2.0265533924102788, -2.6505944728851327, 0.0)
(2.0270931720733647, -2.646836519241334, 0.0)
(2.02778434753418, -2.6420261859893808, 0.0)
(2.02834701538086, -2.638118028640748, 0.0)
(2.029692649841309, -2.628798961639405, 0.0)
(2.029692649841309, -2.628798961639405, 0.0)
(2.0302827358245854, -2.624715805053712, 0.0)
(2.0312550067901616, -2.617976903915406, 0.0)
(2.0312550067901616, -2.617976903915406, 0.0)
(2.033209562301636, -2.604449748992921, 0.0)
(2.033209562301636, -2.604449748992921, 0.0)
(2.033852577209473, -2.600016117095948, 0.0)
(2.0349440574646, -2.5924761295318612, 0.0)
(2.0356099605560307, -2.5878667831420907, 0.0)
(2.0371778011322026, -2.5769944190979013, 0.0)
(2.0371778011322026, -2.5769944190979013, 0.0)
(2.037876129150391, -2.572134017944337, 0.0)
(2.0385694503784184, -2.567298412322999, 0.0)
(2.039650678634644, -2.5597569942474374, 0.0)
(2.040376424789429, -2.5546960830688485, 0.0)
(2.041690349578858, -2.5455260276794442, 0.0)
(2.0424404144287114, -2.5402896404266366, 0.0)
(2.0432038307189946, -2.5349528789520273, 0.0)
(2.0442433357238774, -2.527686834335328, 0.0)
(2.045029163360596, -2.5221998691558847, 0.0)
(2.0458283424377446, -2.5166125297546396, 0.0)
(2.047195434570313, -2.5069899559021005, 0.0)
(2.048012256622315, -2.5012004375457773, 0.0)
(2.0488307476043706, -2.4953856468200692, 0.0)
(2.0498964786529545, -2.487816572189332, 0.0)
(2.050740718841553, -2.4818265438079843, 0.0)
(2.05185079574585, -2.473956823349, 0.0)
(2.052714586257935, -2.467841625213624, 0.0)
(2.05426573753357, -2.4569156169891366, 0.0)
(2.0551595687866215, -2.450651407241822, 0.0)
(2.0551595687866215, -2.450651407241822, 0.0)
(2.0576150417327885, -2.4336416721344003, 0.0)
(2.0591971874237065, -2.4228479862213144, 0.0)
(2.0591971874237065, -2.4228479862213144, 0.0)
(2.060144662857056, -2.416438102722169, 0.0)
(2.061072111129761, -2.4101786613464364, 0.0)
(2.062478303909302, -2.4006896018981942, 0.0)
(2.0634298324584965, -2.394280195236207, 0.0)
(2.0650613307952885, -2.383314847946168, 0.0)
(2.0660395622253422, -2.376755952835084, 0.0)
(2.067001342773438, -2.3702969551086435, 0.0)
(2.068462133407593, -2.3604063987731942, 0.0)
(2.0694303512573247, -2.353794813156129, 0.0)
(2.0713317394256596, -2.3407201766967782, 0.0)
(2.0713317394256596, -2.3407201766967782, 0.0)
(2.0722825527191167, -2.3341317176818857, 0.0)
(2.0742769241333012, -2.3201754093170175, 0.0)
(2.075241327285767, -2.3133587837219247, 0.0)
(2.0767147541046147, -2.302856445312501, 0.0)
(2.077691793441773, -2.295837163925172, 0.0)
(2.0791814327239995, -2.2850303649902353, 0.0)
(2.0791814327239995, -2.2850303649902353, 0.0)
(2.0791814327239995, -2.2850303649902353, 0.0)
(2.081647157669068, -2.266923189163209, 0.0)
(2.0840473175048833, -2.2492668628692636, 0.0)
(2.0840473175048833, -2.2492668628692636, 0.0)
(2.086485385894776, -2.2312071323394784, 0.0)
(2.087445735931397, -2.2241089344024667, 0.0)
(2.087445735931397, -2.2241089344024667, 0.0)
(2.0896861553192143, -2.2074782848358163, 0.0)
(2.0906324386596684, -2.200378179550172, 0.0)
(2.091729640960694, -2.1920981407165536, 0.0)
(2.091729640960694, -2.1920981407165536, 0.0)
(2.0926611423492436, -2.185047149658204, 0.0)
(2.094159841537476, -2.1735777854919442, 0.0)
(2.0950696468353276, -2.1665239334106454, 0.0)
(2.0959968566894536, -2.1592681407928476, 0.0)
(2.097227811813355, -2.14957618713379, 0.0)
(2.0981426239013676, -2.1423442363739023, 0.0)
(2.099479198455811, -2.1316704750061044, 0.0)
(2.101535797119141, -2.1149139404296884, 0.0)
(2.101535797119141, -2.1149139404296884, 0.0)
(2.103326559066773, -2.1000120639801034, 0.0)
(2.104443788528443, -2.0905611515045175, 0.0)
(2.1053230762481694, -2.0830445289611825, 0.0)
(2.106328964233399, -2.0743703842163095, 0.0)
(2.107186079025269, -2.066927671432496, 0.0)
(2.1080462932586674, -2.059408903121949, 0.0)
(2.1090981960296635, -2.0501797199249276, 0.0)
(2.1099805831909184, -2.042434215545655, 0.0)
(2.1111876964569096, -2.031872510910035, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.112129926681519, -2.023675203323365, 0.0)
(2.1153452396392827, -1.9958161115646371, 0.0)
(2.1153452396392827, -1.9958161115646371, 0.0)
(2.1153452396392827, -1.9958161115646371, 0.0)
(2.1176497936248784, -1.9760812520980844, 0.0)
(2.1274130344390874, -1.8958561420440683, 0.0)
(2.128440618515015, -1.887618064880372, 0.0)
(2.1299161911010747, -1.8758139610290536, 0.0)
(2.1323056221008305, -1.8567522764205941, 0.0)
(2.1323056221008305, -1.8567522764205941, 0.0)
(2.133360385894776, -1.8484156131744394, 0.0)
(2.134402751922608, -1.8402049541473398, 0.0)
(2.1359164714813237, -1.8283801078796396, 0.0)
(2.1828169408485554, -1.8676772370444652, -0.03598666078203384)
(2.1854694023383887, -1.8517996698268602, -0.03598666078203384)
(2.1854694023383887, -1.8517996698268602, -0.03598666078203384)
(2.1854694023383887, -1.8517996698268602, -0.03598666078203384)
(2.1854694023383887, -1.8517996698268602, -0.03598666078203384)
(2.18994808196289, -1.8253211304374566, -0.03598666078203384)
(2.18994808196289, -1.8253211304374566, -0.03598666078203384)
(2.18994808196289, -1.8253211304374566, -0.03598666078203384)
(2.1913727440473703, -1.8170140148426606, -0.03598666078203384)
(2.1913727440473703, -1.8170140148426606, -0.03598666078203384)
(2.1913727440473703, -1.8170140148426606, -0.03598666078203384)
(2.1913727440473703, -1.8170140148426606, -0.03598666078203384)
(2.204346186515027, -1.742866533086965, -0.03598666078203384)
(2.204346186515027, -1.742866533086965, -0.03598666078203384)
(2.2075665188718214, -1.7248268249860208, -0.03598666078203384)
(2.2075665188718214, -1.7248268249860208, -0.03598666078203384)
(2.211121023925205, -1.7050727140112711, -0.03598666078203384)
(2.212612806867983, -1.6968030851526312, -0.03598666078203384)
(2.212612806867983, -1.6968030851526312, -0.03598666078203384)
(2.2162526966308533, -1.6766785621164144, -0.03598666078203384)
(2.21774335437739, -1.6684600666660008, -0.03598666078203384)
(2.2207525198385962, -1.651925428472024, -0.03598666078203384)
(2.2207525198385962, -1.651925428472024, -0.03598666078203384)
(2.2222656084173567, -1.6436339022241218, -0.03598666078203384)
(2.2246531881865237, -1.630587726479536, -0.03598666078203384)
(2.2261738626189986, -1.6222975469177778, -0.03598666078203384)
(2.2296122143861705, -1.6036028127954423, -0.03598666078203384)
(2.2296122143861705, -1.6036028127954423, -0.03598666078203384)
(2.231124411743886, -1.5953625476659101, -0.03598666078203384)
(2.2344521901305257, -1.5771878583476504, -0.03598666078203384)
(2.2359555879735815, -1.5689203176623168, -0.03598666078203384)
(2.2374469562237445, -1.5607019670781208, -0.03598666078203384)
(2.2394216199617274, -1.54974168037859, -0.03598666078203384)
(2.2408855177294473, -1.5415441702299475, -0.03598666078203384)
(2.242351255486054, -1.5332955524071896, -0.03598666078203384)
(2.244331796336515, -1.5220792498482418, -0.03598666078203384)
(2.2457828346251043, -1.5138280749413768, -0.03598666078203384)
(2.2472279463314475, -1.5055758516588402, -0.03598666078203384)
(2.249133472793846, -1.4946804727497496, -0.03598666078203384)
(2.250580482035872, -1.486428556355722, -0.03598666078203384)
(2.252311021238286, -1.476530315739455, -0.03598666078203384)
(2.253751362476532, -1.468251558388279, -0.03598666078203384)
(2.256942607862362, -1.4498468599148557, -0.03598666078203384)
(2.256942607862362, -1.4498468599148557, -0.03598666078203384)
(2.2583618774398224, -1.4415901276630867, -0.03598666078203384)
(2.26049180547361, -1.4291666558797638, -0.03598666078203384)
(2.2619056207082364, -1.4209090115405039, -0.03598666078203384)
(2.264104397782618, -1.4079581477453669, -0.03598666078203384)
(2.265493791895615, -1.39969628416931, -0.03598666078203384)
(2.2672506791702247, -1.3892119831688625, -0.03598666078203384)
(2.2686435373366503, -1.3808737816460108, -0.03598666078203384)
(2.2717184714469116, -1.3623466827674546, -0.03598666078203384)
(2.2730657093712816, -1.3541292267865335, -0.03598666078203384)
(2.2730657093712816, -1.3541292267865335, -0.03598666078203384)
(2.276156568869316, -1.3350405038806854, -0.03598666078203384)
(2.277467960962013, -1.3267915778808685, -0.03598666078203384)
(2.2799027666596348, -1.311340258227264, -0.03598666078203384)
(2.2799027666596348, -1.311340258227264, -0.03598666078203384)
(2.281187147642245, -1.3031126663475046, -0.03598666078203384)
(2.2824749926782846, -1.2948087365209504, -0.03598666078203384)
(2.2840547652565744, -1.2845523377295944, -0.03598666078203384)
(2.2853189134364444, -1.27627045777615, -0.03598666078203384)
(2.2884305969302923, -1.2558015045193685, -0.03598666078203384)
(2.2896763038285575, -1.2475679873995311, -0.03598666078203384)
(2.2896763038285575, -1.2475679873995311, -0.03598666078203384)
(2.2925117916906914, -1.228925983637656, -0.03598666078203384)
(2.2937665492348867, -1.2207193932553349, -0.03598666078203384)
(2.2950411072321253, -1.2124134343413244, -0.03598666078203384)
(2.2966128483461783, -1.2021813194230095, -0.03598666078203384)
(2.297890252646942, -1.1938758208417624, -0.03598666078203384)
(2.300717179365868, -1.1755908912786082, -0.03598666078203384)
(2.3020017634057677, -1.1673377793937345, -0.03598666078203384)
(2.3020017634057677, -1.1673377793937345, -0.03598666078203384)
(2.3048908317728003, -1.1488575485870596, -0.03598666078203384)
(2.3062021311117755, -1.1405316794414664, -0.03598666078203384)
(2.3062021311117755, -1.1405316794414664, -0.03598666078203384)
(2.309365939003581, -1.1205830220007837, -0.03598666078203384)
(2.3106924495459285, -1.1122852556785225, -0.03598666078203384)
(2.3120076676278996, -1.104062591170983, -0.03598666078203384)
(2.3136022629520654, -1.0940902700930062, -0.03598666078203384)
(2.314927824726572, -1.0857923503264904, -0.03598666078203384)
(2.316243281072758, -1.0775696943969872, -0.03598666078203384)
(2.3180005339639855, -1.06659812111877, -0.03598666078203384)
(2.319327785927867, -1.0583261473779857, -0.03598666078203384)
(2.3216435310558974, -1.0440348373756858, -0.03598666078203384)
(2.323002299704859, -1.0357422881580798, -0.03598666078203384)
(2.324366079230642, -1.027476222021096, -0.03598666078203384)
(2.326548728895218, -1.0143172786993293, -0.03598666078203384)
(2.326548728895218, -1.0143172786993293, -0.03598666078203384)
(2.327915860026354, -1.0060773973324952, -0.03598666078203384)
(2.3304205681179324, -0.9909706484198209, -0.03598666078203384)
(2.331786276097306, -0.9827305368866048, -0.03598666078203384)
(2.333157171381901, -0.9744656215815303, -0.03598666078203384)
(2.333157171381901, -0.9744656215815303, -0.03598666078203384)
(2.333157171381901, -0.9744656215815303, -0.03598666078203384)
(2.333157171381901, -0.9744656215815303, -0.03598666078203384)
(2.3386494369413473, -0.9413304067917835, -0.03598666078203384)
(2.3413869580552498, -0.9247998856824887, -0.03598666078203384)
(2.343159967448631, -0.9141129605242818, -0.03598666078203384)
(2.3445421551936025, -0.9057729434044856, -0.03598666078203384)
(2.3464712735328774, -0.8941626350820326, -0.03598666078203384)
(2.3492292507021704, -0.8776868275868361, -0.03598666078203384)
(2.351048855734337, -0.8669050771783195, -0.03598666078203384)
(2.3524534236992722, -0.858645847408497, -0.03598666078203384)
(2.3538441508558257, -0.8505126226952404, -0.03598666078203384)
(2.355684267345671, -0.8398370600295008, -0.03598666078203384)
(2.3720684093986146, -0.809572803859549, -0.053513144909145265)
(2.3739957633743187, -0.7995821484686293, -0.053513144909145265)
(2.37558674828882, -0.7913825629677621, -0.053513144909145265)
(2.378131725228847, -0.7783662311194366, -0.053513144909145265)
(2.3797573436788917, -0.7701218230884737, -0.053513144909145265)
(2.3819581671291084, -0.7590240600264604, -0.053513144909145265)
(2.383596590933336, -0.7508080341070531, -0.053513144909145265)
(2.383596590933336, -0.7508080341070531, -0.053513144909145265)
(2.383596590933336, -0.7508080341070531, -0.053513144909145265)
(2.3892782557898546, -0.7225187259919852, -0.053513144909145265)
(2.3892782557898546, -0.7225187259919852, -0.053513144909145265)
(2.390927174504313, -0.7143563864053429, -0.053513144909145265)
(2.394553599753934, -0.6963680767189442, -0.053513144909145265)
(2.396195668424964, -0.6882043554830906, -0.053513144909145265)
(2.3987870622048915, -0.6753778771131791, -0.053513144909145265)
(2.400431588544403, -0.66726633727936, -0.053513144909145265)
(2.402096044823208, -0.6590813717457307, -0.053513144909145265)
(2.404616037784336, -0.6467053104295659, -0.053513144909145265)
(2.404616037784336, -0.6467053104295659, -0.053513144909145265)
(2.4062819129625272, -0.6385205999685382, -0.053513144909145265)
(2.4102210794458436, -0.6192269065414431, -0.053513144909145265)
(2.4118889425141647, -0.611094232938928, -0.053513144909145265)
(2.414649791375982, -0.5977340693177409, -0.053513144909145265)
(2.416361387702647, -0.5895070403095626, -0.053513144909145265)
(2.4189966659322795, -0.5769221504609059, -0.053513144909145265)
(2.4207313993582775, -0.5687000018704118, -0.053513144909145265)
(2.4207313993582775, -0.5687000018704118, -0.053513144909145265)
(2.4252470840793126, -0.5475358210924236, -0.053513144909145265)
(2.427024971003888, -0.5392970025394782, -0.053513144909145265)
(2.429985136557752, -0.52561680222875, -0.053513144909145265)
(2.429985136557752, -0.52561680222875, -0.053513144909145265)
(2.431758437854125, -0.5174546785763651, -0.053513144909145265)
(2.4345758410335354, -0.5044427917292943, -0.053513144909145265)
(2.4363401270836436, -0.4962528471203149, -0.053513144909145265)
(2.4391533835463086, -0.4831623650687056, -0.053513144909145265)
(2.4409224917078505, -0.47489576807126604, -0.053513144909145265)
(2.442674223233502, -0.46667721602588463, -0.053513144909145265)
(2.4447485539928184, -0.4568711756987399, -0.053513144909145265)
(2.4489532287891844, -0.43677947113011634, -0.053513144909145265)
(2.4489532287891844, -0.43677947113011634, -0.053513144909145265)
